Season,Team,Gtm,Opp,Spread,Total
2017,KAN,8,DEN,-7.0,42.0
2017,KAN,9,@DAL,2.5,53.0
2017,KAN,10,@NYG,-10.0,44.5
2017,KAN,11,BUF,-8.5,47.0
2017,KAN,12,@NYJ,-4.0,44.0
2017,KAN,13,OAK,-4.5,48.5
2017,KAN,14,LAC,-1.0,47.0
2017,KAN,15,MIA,-11.0,43.5
2017,KAN,16,@DEN,3.0,37.5
2017,SDG,1,@DEN,3.0,41.5
2017,SDG,2,MIA,-3.5,46.0
2017,SDG,3,KAN,3.0,47.5
2017,SDG,4,PHI,-2.0,48.0
2017,SDG,5,@NYG,3.0,45.5
2017,SDG,6,@OAK,3.0,48.5
2017,SDG,7,DEN,1.0,41.0
2017,SDG,8,@NWE,6.5,49.0
2017,SDG,9,@JAX,5.0,40.5
2017,SDG,10,BUF,-7.0,41.5
2017,SDG,11,@DAL,-1.0,46.5
2017,SDG,12,CLE,-13.5,45.0
2017,SDG,13,WAS,-6.0,46.5
2017,SDG,14,@KAN,1.0,47.0
2017,SDG,15,@NYJ,-7.5,42.5
2017,SDG,16,OAK,-7.0,43.0
2017,RAM,1,IND,-3.5,41.5
2017,RAM,2,WAS,-3.0,46.5
2017,RAM,3,@SFO,-3.0,40.5
2017,RAM,4,@DAL,5.0,51.0
2017,RAM,5,SEA,-2.0,47.0
2017,RAM,6,@JAX,1.0,42.0
2017,RAM,7,ARI,-3.0,45.5
2017,RAM,8,@NYG,-5.5,42.5
2017,RAM,9,HOU,-12.0,45.0
2017,RAM,10,@MIN,1.0,46.0
2017,RAM,11,NOR,-2.5,54.0
2017,RAM,12,@ARI,-7.5,43.0
2017,RAM,13,PHI,-1.0,47.5
2017,RAM,14,@SEA,-1.0,47.5
2017,RAM,15,@TEN,-5.5,46.0
2017,RAM,16,SFO,6.0,44.5
2017,RAI,1,@TEN,2.5,49.5
2017,RAI,2,NYJ,-14.0,44.0
2017,RAI,3,@WAS,-3.5,53.5
2017,RAI,4,@DEN,3.5,44.0
2017,RAI,5,BAL,-3.0,40.5
2017,RAI,6,LAC,-3.0,48.5
2017,RAI,7,KAN,3.0,46.5
2017,RAI,8,@BUF,2.0,47.0
2017,RAI,9,@MIA,-3.0,44.5
2017,RAI,10,NWE,7.0,55.0
2017,RAI,11,DEN,-3.5,41.0
2017,RAI,12,NYG,-10.0,43.0
2017,RAI,13,@KAN,4.5,48.5
2017,RAI,14,DAL,3.0,46.0
2017,RAI,15,@PHI,10.0,46.0
2017,RAI,16,@LAC,7.0,43.0
2017,MIA,1,@LAC,3.5,46.0
2017,MIA,2,@NYJ,-5.5,43.0
2017,MIA,3,NOR,4.0,51.5
2017,MIA,4,TEN,0.0,41.5
2017,MIA,5,@ATL,14.0,46.0
2017,MIA,6,NYJ,-3.0,40.0
2017,MIA,7,@BAL,3.0,38.0
2017,MIA,8,OAK,3.0,44.5
2017,MIA,9,@CAR,8.0,38.5
2017,MIA,10,TAM,1.0,44.0
2017,MIA,11,@NWE,17.0,49.0
2017,MIA,12,DEN,1.0,41.0
2017,MIA,13,NWE,10.5,48.0
2017,MIA,14,@BUF,3.5,39.5
2017,MIA,15,@KAN,11.0,43.5
2017,MIA,16,BUF,2.5,41.5
2017,MIN,1,NOR,-3.0,47.5
2017,MIN,2,@PIT,8.5,43.0
2017,MIN,3,TAM,0.0,41.0
2017,MIN,4,DET,-2.5,43.0
2017,MIN,5,@CHI,-3.5,41.0
2017,MIN,6,GNB,3.0,46.0
2017,MIN,7,BAL,-5.0,37.5
2017,MIN,8,@CLE,-11.0,38.5
2017,MIN,9,@WAS,-1.0,43.0
2017,MIN,10,LAR,-1.0,46.0
2017,MIN,11,@DET,-2.5,46.0
2017,MIN,12,@ATL,2.0,48.5
2017,MIN,13,@CAR,-2.5,40.5
2017,MIN,14,CIN,-12.5,42.5
2017,MIN,15,@GNB,-8.5,41.0
2017,MIN,16,CHI,-13.5,38.5
2017,NWE,1,KAN,-8.0,47.5
2017,NWE,2,@NOR,-5.5,55.0
2017,NWE,3,HOU,-13.5,44.5
2017,NWE,4,CAR,-9.0,48.0
2017,NWE,5,@TAM,-3.5,54.5
2017,NWE,6,@NYJ,-9.0,48.5
2017,NWE,7,ATL,-3.0,56.5
2017,NWE,8,LAC,-6.5,49.0
2017,NWE,9,@DEN,-7.0,45.0
2017,NWE,10,@OAK,-7.0,55.0
2017,NWE,11,MIA,-17.0,49.0
2017,NWE,12,@BUF,-7.5,48.5
2017,NWE,13,@MIA,-10.5,48.0
2017,NWE,14,@PIT,-2.5,52.5
2017,NWE,15,BUF,-11.0,47.5
2017,NWE,16,NYJ,-17.0,43.5
2017,NOR,1,@MIN,3.0,47.5
2017,NOR,2,NWE,5.5,55.0
2017,NOR,3,@CAR,5.0,46.5
2017,NOR,4,@MIA,-4.0,51.5
2017,NOR,5,DET,-6.0,50.5
2017,NOR,6,@GNB,-3.5,45.5
2017,NOR,7,CHI,-7.5,46.0
2017,NOR,8,TAM,-7.0,54.0
2017,NOR,9,@BUF,-2.0,48.5
2017,NOR,10,WAS,-9.5,52.5
2017,NOR,11,@LAR,2.5,54.0
2017,NOR,12,CAR,-5.5,48.0
2017,NOR,13,@ATL,2.5,51.5
2017,NOR,14,NYJ,-16.5,47.0
2017,NOR,15,ATL,-5.5,52.0
2017,NOR,16,@TAM,-6.0,49.0
2017,NYG,1,@DAL,6.0,46.5
2017,NYG,2,DET,-3.0,42.0
2017,NYG,3,@PHI,5.0,43.0
2017,NYG,4,@TAM,2.5,45.5
2017,NYG,5,LAC,-3.0,45.5
2017,NYG,6,@DEN,13.5,37.5
2017,NYG,7,SEA,4.0,39.0
2017,NYG,8,LAR,5.5,42.5
2017,NYG,9,@SFO,-3.0,41.5
2017,NYG,10,KAN,10.0,44.5
2017,NYG,11,@WAS,7.0,44.0
2017,NYG,12,@OAK,10.0,43.0
2017,NYG,13,DAL,4.0,42.0
2017,NYG,14,PHI,7.5,40.5
2017,NYG,15,@ARI,3.0,39.0
2017,NYG,16,WAS,4.5,41.0
2017,NYJ,1,@BUF,7.0,42.0
2017,NYJ,2,@OAK,14.0,44.0
2017,NYJ,3,MIA,5.5,43.0
2017,NYJ,4,JAX,4.0,38.5
2017,NYJ,5,@CLE,-1.5,41.5
2017,NYJ,6,NWE,9.0,48.5
2017,NYJ,7,@MIA,3.0,40.0
2017,NYJ,8,ATL,6.5,43.5
2017,NYJ,9,BUF,3.0,42.0
2017,NYJ,10,@TAM,1.0,44.5
2017,NYJ,11,CAR,5.5,39.5
2017,NYJ,12,KAN,4.0,44.0
2017,NYJ,13,@DEN,-1.0,40.5
2017,NYJ,14,@NOR,16.5,47.0
2017,NYJ,15,LAC,7.5,42.5
2017,NYJ,16,@NWE,17.0,43.5
2017,PHI,1,@WAS,-2.0,49.5
2017,PHI,2,@KAN,4.0,46.5
2017,PHI,3,NYG,-5.0,43.0
2017,PHI,4,@LAC,2.0,48.0
2017,PHI,5,ARI,-6.0,45.0
2017,PHI,6,@CAR,3.0,44.0
2017,PHI,7,WAS,-5.0,48.5
2017,PHI,8,SFO,-13.0,45.0
2017,PHI,9,DEN,-7.0,41.0
2017,PHI,10,@DAL,-6.0,48.0
2017,PHI,11,CHI,-14.0,43.5
2017,PHI,12,@SEA,-3.5,46.5
2017,PHI,13,@LAR,1.0,47.5
2017,PHI,14,@NYG,-7.5,40.5
2017,PHI,15,OAK,-10.0,46.0
2017,PHI,16,DAL,3.5,41.0
2017,PIT,1,@CLE,-10.0,47.0
2017,PIT,2,MIN,-8.5,43.0
2017,PIT,3,@CHI,-7.0,43.5
2017,PIT,4,@BAL,-3.5,42.0
2017,PIT,5,JAX,-7.5,41.0
2017,PIT,6,@KAN,3.5,46.0
2017,PIT,7,CIN,-4.0,40.0
2017,PIT,8,@DET,-3.0,44.5
2017,PIT,9,@IND,-10.5,47.0
2017,PIT,10,TEN,-7.0,44.5
2017,PIT,11,GNB,-14.0,42.5
2017,PIT,12,@CIN,-4.5,42.5
2017,PIT,13,BAL,-6.0,43.0
2017,PIT,14,NWE,2.5,52.5
2017,PIT,15,@HOU,-8.0,45.5
2017,PIT,16,CLE,-5.0,38.5
2017,SFO,1,CAR,4.5,45.5
2017,SFO,2,@SEA,13.5,42.0
2017,SFO,3,LAR,3.0,40.5
2017,SFO,4,@ARI,6.0,43.0
2017,SFO,5,@IND,1.0,43.5
2017,SFO,6,@WAS,12.0,46.0
2017,SFO,7,DAL,6.5,48.0
2017,SFO,8,@PHI,13.0,45.0
2017,SFO,9,ARI,2.5,39.0
2017,SFO,10,NYG,3.0,41.5
2017,SFO,11,SEA,7.0,45.0
2017,SFO,12,@CHI,2.5,42.0
2017,SFO,13,@HOU,1.0,45.5
2017,SFO,14,TEN,-2.5,44.5
2017,SFO,15,JAX,4.0,43.0
2017,SFO,16,@LAR,-6.0,44.5
2017,SEA,1,@GNB,2.5,49.5
2017,SEA,2,SFO,-13.5,42.0
2017,SEA,3,@TEN,2.0,42.0
2017,SEA,4,IND,-12.5,41.5
2017,SEA,5,@LAR,2.0,47.0
2017,SEA,6,@NYG,-4.0,39.0
2017,SEA,7,HOU,-6.0,45.0
2017,SEA,8,WAS,-8.0,44.5
2017,SEA,9,@ARI,-6.0,40.0
2017,SEA,10,ATL,1.0,46.0
2017,SEA,11,@SFO,-7.0,45.0
2017,SEA,12,PHI,3.5,46.5
2017,SEA,13,@JAX,3.0,41.0
2017,SEA,14,LAR,1.0,47.5
2017,SEA,15,@DAL,4.5,47.0
2017,SEA,16,ARI,-8.0,38.0
2017,TAM,1,CHI,-7.0,44.0
2017,TAM,2,@MIN,0.0,41.0
2017,TAM,3,NYG,-2.5,45.5
2017,TAM,4,NWE,3.5,54.5
2017,TAM,5,@ARI,-2.5,46.5
2017,TAM,6,@BUF,3.0,46.5
2017,TAM,7,CAR,-1.5,46.0
2017,TAM,8,@NOR,7.0,54.0
2017,TAM,9,NYJ,-1.0,44.5
2017,TAM,10,@MIA,-1.0,44.0
2017,TAM,11,@ATL,10.5,47.0
2017,TAM,12,@GNB,3.0,45.0
2017,TAM,13,DET,0.0,47.5
2017,TAM,14,ATL,7.0,49.5
2017,TAM,15,@CAR,10.0,46.5
2017,TAM,16,NOR,6.0,49.0
2017,OTI,1,OAK,-2.5,49.5
2017,OTI,2,@JAX,-1.0,42.0
2017,OTI,3,SEA,-2.0,42.0
2017,OTI,4,@HOU,-2.5,43.0
2017,OTI,5,@MIA,0.0,41.5
2017,OTI,6,IND,-7.0,46.0
2017,OTI,7,@CLE,-5.5,42.5
2017,OTI,8,BAL,-3.0,41.0
2017,OTI,9,CIN,-4.5,40.5
2017,OTI,10,@PIT,7.0,44.5
2017,OTI,11,@IND,-3.0,46.5
2017,OTI,12,HOU,-7.0,42.5
2017,OTI,13,@ARI,-2.5,42.0
2017,OTI,14,@SFO,2.5,44.5
2017,OTI,15,LAR,5.5,46.0
2017,OTI,16,JAX,-2.5,40.0
2017,WAS,1,PHI,2.0,49.5
2017,WAS,2,@LAR,3.0,46.5
2017,WAS,3,OAK,3.5,53.5
2017,WAS,4,@KAN,6.5,48.0
2017,WAS,5,SFO,-12.0,46.0
2017,WAS,6,@PHI,5.0,48.5
2017,WAS,7,DAL,3.0,46.5
2017,WAS,8,@SEA,8.0,44.5
2017,WAS,9,MIN,1.0,43.0
2017,WAS,10,@NOR,9.5,52.5
2017,WAS,11,NYG,-7.0,44.0
2017,WAS,12,@DAL,-1.5,47.0
2017,WAS,13,@LAC,6.0,46.5
2017,WAS,14,ARI,-4.0,40.0
2017,WAS,15,DEN,-3.0,39.5
2017,WAS,16,@NYG,-4.5,41.0
2018,CRD,1,WAS,-2.0,43.5
2018,CRD,2,@LAR,13.5,43.5
2018,CRD,3,CHI,5.5,39.0
2018,CRD,4,SEA,3.5,40.0
2018,CRD,5,@SFO,3.0,40.5
2018,CRD,6,@MIN,10.0,43.5
2018,CRD,7,DEN,1.0,42.5
2018,CRD,8,SFO,2.5,40.0
2018,CRD,9,@KAN,16.5,49.5
2018,CRD,10,OAK,-4.5,41.0
2018,CRD,11,@LAC,14.0,43.0
2018,CRD,12,@GNB,13.5,41.0
2018,CRD,13,DET,2.5,40.5
2018,CRD,14,@ATL,10.0,43.5
2018,CRD,15,LAR,14.5,43.0
2018,CRD,16,@SEA,14.0,39.5
2018,ATL,1,@PHI,1.0,44.5
2018,ATL,2,CAR,-5.5,44.0
2018,ATL,3,NOR,-1.5,54.0
2018,ATL,4,CIN,-3.5,52.5
2018,ATL,5,@PIT,3.5,57.0
2018,ATL,6,TAM,-3.0,57.0
2018,ATL,7,NYG,-4.5,52.0
2018,ATL,8,@WAS,1.5,46.5
2018,ATL,9,@CLE,-5.5,49.5
2018,ATL,10,DAL,-3.5,50.0
2018,ATL,11,@NOR,11.5,61.5
2018,ATL,12,BAL,-2.5,46.5
2018,ATL,13,@GNB,4.0,50.5
2018,ATL,14,ARI,-10.0,43.5
2018,ATL,15,@CAR,-3.0,46.0
2018,ATL,16,@TAM,-2.5,51.5
2018,RAV,1,BUF,-7.5,39.0
2018,RAV,2,@CIN,1.0,43.0
2018,RAV,3,DEN,-5.5,46.0
2018,RAV,4,@PIT,3.0,51.0
2018,RAV,5,@CLE,-3.0,44.5
2018,RAV,6,@TEN,-2.5,43.5
2018,RAV,7,NOR,-2.5,49.0
2018,RAV,8,@CAR,-2.5,44.0
2018,RAV,9,PIT,-1.5,46.5
2018,RAV,10,CIN,-6.5,44.0
2018,RAV,11,OAK,-13.0,42.0
2018,RAV,12,@ATL,2.5,46.5
2018,RAV,13,@KAN,6.5,48.5
2018,RAV,14,TAM,-8.5,45.0
2018,RAV,15,@LAC,4.0,42.5
2018,RAV,16,CLE,-7.0,41.0
2018,BUF,1,@BAL,7.5,39.0
2018,BUF,2,LAC,7.5,41.5
2018,BUF,3,@MIN,16.5,41.0
2018,BUF,4,@GNB,8.5,43.5
2018,BUF,5,TEN,6.0,38.5
2018,BUF,6,@HOU,10.5,40.5
2018,BUF,7,@IND,7.0,43.5
2018,BUF,8,NWE,13.5,44.5
2018,BUF,9,CHI,10.5,38.0
2018,BUF,10,@NYJ,7.0,38.0
2018,BUF,11,JAX,3.0,36.5
2018,BUF,12,@MIA,3.5,40.0
2018,BUF,13,NYJ,-4.5,37.0
2018,BUF,14,DET,-2.5,40.0
2018,BUF,15,@NWE,13.5,45.0
2018,BUF,16,MIA,-5.5,39.5
2018,CAR,1,DAL,-2.5,42.5
2018,CAR,2,@ATL,5.5,44.0
2018,CAR,3,CIN,-2.5,44.0
2018,CAR,4,NYG,-7.0,43.5
2018,CAR,5,@WAS,-1.0,44.5
2018,CAR,6,@PHI,5.0,45.0
2018,CAR,7,BAL,2.5,44.0
2018,CAR,8,TAM,-6.0,55.5
2018,CAR,9,@PIT,3.5,51.0
2018,CAR,10,@DET,-4.0,48.0
2018,CAR,11,SEA,-3.0,46.5
2018,CAR,12,@TAM,-3.5,52.0
2018,CAR,13,@CLE,-1.0,47.5
2018,CAR,14,NOR,6.0,50.5
2018,CAR,15,ATL,3.0,46.0
2018,CAR,16,@NOR,8.0,42.0
2018,CHI,1,@GNB,6.5,45.0
2018,CHI,2,SEA,-4.5,42.5
2018,CHI,3,@ARI,-5.5,39.0
2018,CHI,4,TAM,-3.0,46.0
2018,CHI,5,@MIA,-7.5,40.5
2018,CHI,6,NWE,1.0,48.5
2018,CHI,7,NYJ,-8.5,42.5
2018,CHI,8,@BUF,-10.5,38.0
2018,CHI,9,DET,-7.5,44.5
2018,CHI,10,MIN,-2.5,44.0
2018,CHI,11,@DET,-3.0,43.0
2018,CHI,12,@NYG,-4.0,44.0
2018,CHI,13,LAR,3.0,51.0
2018,CHI,14,GNB,-5.5,46.5
2018,CHI,15,@SFO,-4.0,44.0
2018,CHI,16,@MIN,6.0,40.5
2018,CIN,1,@IND,-1.0,47.5
2018,CIN,2,BAL,-1.0,43.0
2018,CIN,3,@CAR,2.5,44.0
2018,CIN,4,@ATL,3.5,52.5
2018,CIN,5,MIA,-6.5,47.5
2018,CIN,6,PIT,-1.5,49.5
2018,CIN,7,@KAN,6.5,56.0
2018,CIN,8,TAM,-3.5,55.0
2018,CIN,9,NOR,6.0,53.5
2018,CIN,10,@BAL,6.5,44.0
2018,CIN,11,CLE,1.0,46.5
2018,CIN,12,DEN,4.0,45.0
2018,CIN,13,@LAC,17.0,48.5
2018,CIN,14,OAK,-3.0,46.0
2018,CIN,15,@CLE,10.0,44.0
2018,CIN,16,@PIT,14.0,45.0
2018,CLE,1,PIT,3.5,41.0
2018,CLE,2,@NOR,10.0,51.0
2018,CLE,3,NYJ,-3.0,41.0
2018,CLE,4,@OAK,2.5,44.5
2018,CLE,5,BAL,3.0,44.5
2018,CLE,6,LAC,-1.0,47.0
2018,CLE,7,@TAM,3.5,52.5
2018,CLE,8,@PIT,8.5,47.5
2018,CLE,9,KAN,7.5,51.5
2018,CLE,10,ATL,5.5,49.5
2018,CLE,11,@CIN,-1.0,46.5
2018,CLE,12,@HOU,5.0,47.5
2018,CLE,13,CAR,1.0,47.5
2018,CLE,14,@DEN,1.0,47.0
2018,CLE,15,CIN,-10.0,44.0
2018,CLE,16,@BAL,7.0,41.0
2018,DAL,1,@CAR,2.5,42.5
2018,DAL,2,NYG,-3.0,42.0
2018,DAL,3,@SEA,1.0,40.0
2018,DAL,4,DET,-2.5,43.5
2018,DAL,5,@HOU,3.5,45.5
2018,DAL,6,JAX,3.0,39.0
2018,DAL,7,@WAS,-1.0,40.5
2018,DAL,8,TEN,-4.5,40.5
2018,DAL,9,@PHI,7.5,45.5
2018,DAL,10,@ATL,3.5,50.0
2018,DAL,11,WAS,-7.0,40.0
2018,DAL,12,NOR,7.5,51.5
2018,DAL,13,PHI,-3.5,45.5
2018,DAL,14,@IND,3.0,46.5
2018,DAL,15,TAM,-7.5,48.0
2018,DAL,16,@NYG,7.5,38.5
2018,DEN,1,SEA,-3.0,42.5
2018,DEN,2,OAK,-5.5,44.0
2018,DEN,3,@BAL,5.5,46.0
2018,DEN,4,KAN,3.5,53.5
2018,DEN,5,@NYJ,1.0,43.0
2018,DEN,6,LAR,7.0,50.0
2018,DEN,7,@ARI,-1.0,42.5
2018,DEN,8,@KAN,8.5,53.0
2018,DEN,9,HOU,-1.0,46.5
2018,DEN,10,@LAC,7.5,46.5
2018,DEN,11,PIT,3.0,47.5
2018,DEN,12,@CIN,-4.0,45.0
2018,DEN,13,@SFO,-3.0,45.5
2018,DEN,14,CLE,-1.0,47.0
2018,DEN,15,@OAK,-2.5,42.5
2018,DEN,16,LAC,7.0,43.5
2018,DET,1,NYJ,-7.0,44.0
2018,DET,2,@SFO,6.0,48.5
2018,DET,3,NWE,7.0,55.0
2018,DET,4,@DAL,2.5,43.5
2018,DET,5,GNB,-1.0,50.0
2018,DET,6,@MIA,-3.0,47.0
2018,DET,7,SEA,-3.0,48.0
2018,DET,8,@MIN,4.5,47.5
2018,DET,9,@CHI,7.5,44.5
2018,DET,10,CAR,4.0,48.0
2018,DET,11,CHI,3.0,43.0
2018,DET,12,LAR,10.5,54.0
2018,DET,13,@ARI,-2.5,40.5
2018,DET,14,@BUF,2.5,40.0
2018,DET,15,MIN,6.5,42.5
2018,DET,16,@GNB,7.5,44.5
2018,GNB,1,CHI,-6.5,45.0
2018,GNB,2,MIN,2.0,45.0
2018,GNB,3,@WAS,-2.5,45.5
2018,GNB,4,BUF,-8.5,43.5
2018,GNB,5,@DET,1.0,50.0
2018,GNB,6,SFO,-9.0,46.5
2018,GNB,7,@LAR,7.5,57.0
2018,GNB,8,@NWE,5.0,56.0
2018,GNB,9,MIA,-11.0,48.5
2018,GNB,10,@SEA,3.0,49.0
2018,GNB,11,@MIN,3.5,48.0
2018,GNB,12,ARI,-13.5,41.0
2018,GNB,13,ATL,-4.0,50.5
2018,GNB,14,@CHI,5.5,46.5
2018,GNB,15,@NYJ,-3.0,47.5
2018,GNB,16,DET,-7.5,44.5
2018,HTX,1,@NWE,6.0,49.5
2018,HTX,2,@TEN,-3.5,41.0
2018,HTX,3,NYG,-6.5,44.0
2018,HTX,4,@IND,-1.0,48.0
2018,HTX,5,DAL,-3.5,45.5
2018,HTX,6,BUF,-10.5,40.5
2018,HTX,7,@JAX,3.5,42.5
2018,HTX,8,MIA,-7.5,45.0
2018,HTX,9,@DEN,1.0,46.5
2018,HTX,10,@WAS,-3.0,40.5
2018,HTX,11,TEN,-3.5,42.5
2018,HTX,12,CLE,-5.0,47.5
2018,HTX,13,IND,-4.0,49.0
2018,HTX,14,@NYJ,-7.0,44.0
2018,HTX,15,@PHI,1.0,46.5
2018,HTX,16,JAX,-7.0,39.5
2018,CLT,1,CIN,1.0,47.5
2018,CLT,2,@WAS,6.0,48.0
2018,CLT,3,@PHI,6.5,45.5
2018,CLT,4,HOU,1.0,48.0
2018,CLT,5,@NWE,10.5,49.5
2018,CLT,6,@NYJ,2.5,47.5
2018,CLT,7,BUF,-7.0,43.5
2018,CLT,8,@OAK,-3.5,51.0
2018,CLT,9,JAX,-3.0,48.0
2018,CLT,10,TEN,-1.0,50.0
2018,CLT,11,MIA,-9.0,52.5
2018,CLT,12,@JAX,-4.0,45.5
2018,CLT,13,@HOU,4.0,49.0
2018,CLT,14,DAL,-3.0,46.5
2018,CLT,15,NYG,-10.0,48.5
2018,CLT,16,@TEN,-5.5,42.5
2018,JAX,1,@NYG,-2.5,43.0
2018,JAX,2,NWE,2.0,44.5
2018,JAX,3,TEN,-10.0,39.0
2018,JAX,4,NYJ,-7.5,40.5
2018,JAX,5,@KAN,3.0,48.0
2018,JAX,6,@DAL,-3.0,39.0
2018,JAX,7,HOU,-3.5,42.5
2018,JAX,8,PHI,3.5,44.0
2018,JAX,9,@IND,3.0,48.0
2018,JAX,10,PIT,4.0,47.0
2018,JAX,11,@BUF,-3.0,36.5
2018,JAX,12,IND,4.0,45.5
2018,JAX,13,@TEN,5.5,37.5
2018,JAX,14,WAS,-7.5,36.5
2018,JAX,15,@MIA,3.0,39.5
2018,JAX,16,@HOU,7.0,39.5
2018,KAN,1,@LAC,3.5,48.0
2018,KAN,2,@PIT,4.5,52.0
2018,KAN,3,SFO,-5.5,53.0
2018,KAN,4,@DEN,-3.5,53.5
2018,KAN,5,JAX,-3.0,48.0
2018,KAN,6,@NWE,3.5,59.5
2018,KAN,7,CIN,-6.5,56.0
2018,KAN,8,DEN,-8.5,53.0
2018,KAN,9,@CLE,-7.5,51.5
2018,KAN,10,ARI,-16.5,49.5
2018,KAN,11,@LAR,3.0,63.5
2018,KAN,12,@OAK,-14.0,53.5
2018,KAN,13,BAL,-6.5,48.5
2018,KAN,14,LAC,-3.5,54.0
2018,KAN,15,@SEA,-1.0,54.5
2018,KAN,16,OAK,-14.5,52.5
2018,SDG,1,KAN,-3.5,48.0
2018,SDG,2,@BUF,-7.5,41.5
2018,SDG,3,@LAR,7.5,49.0
2018,SDG,4,SFO,-10.5,46.0
2018,SDG,5,OAK,-5.0,52.0
2018,SDG,6,@CLE,1.0,47.0
2018,SDG,7,TEN,-6.5,46.0
2018,SDG,8,@SEA,1.0,48.0
2018,SDG,9,@OAK,-10.5,50.0
2018,SDG,10,DEN,-7.5,46.5
2018,SDG,11,ARI,-14.0,43.0
2018,SDG,12,@PIT,3.0,52.5
2018,SDG,13,CIN,-17.0,48.5
2018,SDG,14,@KAN,3.5,54.0
2018,SDG,15,BAL,-4.0,42.5
2018,SDG,16,@DEN,-7.0,43.5
2018,RAM,1,@OAK,-6.5,47.5
2018,RAM,2,ARI,-13.5,43.5
2018,RAM,3,LAC,-7.5,49.0
2018,RAM,4,MIN,-7.5,48.5
2018,RAM,5,@SEA,-7.5,50.5
2018,RAM,6,@DEN,-7.0,50.0
2018,RAM,7,@SFO,-8.0,52.0
2018,RAM,8,GNB,-7.5,57.0
2018,RAM,9,@NOR,-1.5,57.0
2018,RAM,10,SEA,-10.0,51.0
2018,RAM,11,KAN,-3.0,63.5
2018,RAM,12,@DET,-10.5,54.0
2018,RAM,13,@CHI,-3.0,51.0
2018,RAM,14,PHI,-13.5,52.5
2018,RAM,15,@ARI,-14.5,43.0
2018,RAM,16,SFO,-10.5,49.5
2018,RAI,1,LAR,6.5,47.5
2018,RAI,2,@DEN,5.5,44.0
2018,RAI,3,@MIA,3.0,46.0
2018,RAI,4,CLE,-2.5,44.5
2018,RAI,5,@LAC,5.0,52.0
2018,RAI,6,SEA,3.0,48.0
2018,RAI,7,IND,3.5,51.0
2018,RAI,8,@SFO,-1.5,44.0
2018,RAI,9,LAC,10.5,50.0
2018,RAI,10,@ARI,4.5,41.0
2018,RAI,11,@BAL,13.0,42.0
2018,RAI,12,KAN,14.0,53.5
2018,RAI,13,PIT,10.5,51.0
2018,RAI,14,@CIN,3.0,46.0
2018,RAI,15,DEN,2.5,42.5
2018,RAI,16,@KAN,14.5,52.5
2018,MIA,1,TEN,1.0,43.5
2018,MIA,2,@NYJ,3.0,43.0
2018,MIA,3,OAK,-3.0,46.0
2018,MIA,4,@NWE,6.5,50.5
2018,MIA,5,@CIN,6.5,47.5
2018,MIA,6,CHI,7.5,40.5
2018,MIA,7,DET,3.0,47.0
2018,MIA,8,@HOU,7.5,45.0
2018,MIA,9,NYJ,-3.0,43.0
2018,MIA,10,@GNB,11.0,48.5
2018,MIA,11,@IND,9.0,52.5
2018,MIA,12,BUF,-3.5,40.0
2018,MIA,13,NWE,9.5,49.5
2018,MIA,14,@MIN,7.5,45.0
2018,MIA,15,JAX,-3.0,39.5
2018,MIA,16,@BUF,5.5,39.5
2018,MIN,1,SFO,-6.0,46.5
2018,MIN,2,@GNB,-2.0,45.0
2018,MIN,3,BUF,-16.5,41.0
2018,MIN,4,@LAR,7.5,48.5
2018,MIN,5,@PHI,3.5,48.0
2018,MIN,6,ARI,-10.0,43.5
2018,MIN,7,@NYJ,-3.5,45.0
2018,MIN,8,NOR,2.5,53.5
2018,MIN,9,DET,-4.5,47.5
2018,MIN,10,@CHI,2.5,44.0
2018,MIN,11,GNB,-3.5,48.0
2018,MIN,12,@NWE,6.0,49.5
2018,MIN,13,@SEA,3.0,45.5
2018,MIN,14,MIA,-7.5,45.0
2018,MIN,15,@DET,-6.5,42.5
2018,MIN,16,CHI,-6.0,40.5
2018,NWE,1,HOU,-6.0,49.5
2018,NWE,2,@JAX,-2.0,44.5
2018,NWE,3,@DET,-7.0,55.0
2018,NWE,4,MIA,-6.5,50.5
2018,NWE,5,IND,-10.5,49.5
2018,NWE,6,KAN,-3.5,59.5
2018,NWE,7,@CHI,-1.0,48.5
2018,NWE,8,@BUF,-13.5,44.5
2018,NWE,9,GNB,-5.0,56.0
2018,NWE,10,@TEN,-6.5,47.0
2018,NWE,11,@NYJ,-13.0,46.5
2018,NWE,12,MIN,-6.0,49.5
2018,NWE,13,@MIA,-9.5,49.5
2018,NWE,14,@PIT,-2.5,56.0
2018,NWE,15,BUF,-13.5,45.0
2018,NWE,16,NYJ,-14.5,46.5
2018,NOR,1,TAM,-10.0,50.0
2018,NOR,2,CLE,-10.0,51.0
2018,NOR,3,@ATL,1.5,54.0
2018,NOR,4,@NYG,-3.5,51.5
2018,NOR,5,WAS,-5.5,51.5
2018,NOR,6,@BAL,2.5,49.0
2018,NOR,7,@MIN,-2.5,53.5
2018,NOR,8,LAR,1.5,57.0
2018,NOR,9,@CIN,-6.0,53.5
2018,NOR,10,PHI,-7.0,56.5
2018,NOR,11,ATL,-11.5,61.5
2018,NOR,12,@DAL,-7.5,51.5
2018,NOR,13,@TAM,-10.0,54.0
2018,NOR,14,@CAR,-6.0,50.5
2018,NOR,15,PIT,-6.5,53.0
2018,NOR,16,CAR,-8.0,42.0
2018,NYG,1,JAX,2.5,43.0
